smoothness,weight_gsm,stiffness,performance,iteration
1.6235991031338988,130.0381019651779,1.2461694679984836,-37.50774118022531,0
2.381170420220134,58.50149809679463,4.751236750530548,-10.668123103375835,0
1.5580229496640832,82.26548456392825,4.948427787490992,-20.232292226592936,0
2.4825618643288174,71.2001707266849,2.068198245980379,-17.491319229382853,0
2.5240521307323993,59.54111023274725,3.3767797305067444,-12.347617633360562,0
4.293047016668611,79.21965190398312,4.946682073226503,-9.27344699468655,0
2.4606365907966343,107.28008400845788,4.915960651130756,-24.829795372643456,0
1.9490915013799057,61.99343022420503,4.394674551098795,-13.540311852571467,0
3.830326795102224,114.53574996939597,3.9203490881836145,-23.93818047314383,0
1.260310040904122,55.11543929952931,3.8897733619150645,-13.923205600042563,0
3.524279375035828,108.61294250101881,3.6513200983244607,-23.66508007515891,0
4.7850107963726565,62.33367964464755,1.8433550512870966,-9.685435640879618,0
3.3639545930892254,87.67553924162218,2.89787214036777,-19.070203007576943,0
1.841339210586023,178.8072975717249,1.9644818730310547,-51.201931422454294,0
1.1544792738732417,52.260433854242486,2.4476847922544285,-13.97487619669765,0
2.4511397069259218,90.88791571435362,2.3476790665930816,-23.21648290845969,0
4.658302669972462,136.7155825537808,4.387959971508362,-26.68271749207135,0
2.5326566524126446,178.07042513448351,4.497805952526312,-46.56184985901037,0
3.243196887844806,194.77956928367118,3.5179423477020797,-50.58382550652296,0
1.3092281681496516,146.98080705302937,2.5586662084699356,-42.13856832456627,0
3.1152926218307053,79.83184971600326,4.001414143331131,-15.718627502951684,0
4.618843520101452,169.67579557102587,1.665533025660665,-42.87727487253707,0
4.7406291383867805,120.94530394282557,3.1232593978370375,-24.52673639780099,0
2.814316160658215,141.6587142342348,4.679343099689007,-34.23776823931829,0
2.7954623920975354,193.1744162986328,2.8282701224952778,-52.3407792861137,0
1.2554865255334642,144.05270441299083,4.6636845932680675,-40.03139365090922,0
3.4939762626276223,82.47928988873099,1.999619486513224,-18.810064013114886,0
2.885236712998435,177.98252583608306,2.9505480627476097,-47.57457761582202,0
2.952503722196277,63.19881535852093,3.190817129265234,-12.310343732892452,0
2.123476259779772,83.07732629505614,2.9259098523218188,-20.688737503369055,0
2.5346310744004095,89.94174093635702,3.312230909801778,-21.440116723706264,0
1.1333042387200818,185.34093844151113,2.445148203094189,-53.953637558588795,0
2.3042420468175506,73.0240271545653,1.1153215438266217,-19.517248117199895,0
4.894577797708941,100.15057554381507,4.680042864792496,-13.87828963769393,0
4.880947176772276,194.1350993994504,4.993801750206941,-41.40388014488502,0
3.556713701973856,159.56523829840043,3.4904542786928325,-39.1090069899858,0
3.7638062818332454,98.10283721477543,2.8615016429387223,-21.1163709164369,0
4.010839813415833,56.79529012824924,2.519549174490052,-8.723928518961543,0
3.506725647586545,65.77493954985746,1.2963070944687267,-14.931735577794706,0
3.4908132716698836,143.0628079601314,3.5402567267148912,-34.257820611562146,0
2.5329606922465087,97.98619926898836,2.194022051555022,-25.35853903187347,0
2.8380918479281876,136.6127850469475,1.8718220798836342,-36.759778798712084,0
1.7705380541254763,141.44786802238343,1.0911658507614335,-40.94964000289546,0
3.0493258426790826,95.67778398663025,2.9365759855579703,-22.270186656338357,0
1.5961631857241056,65.14297180742263,1.2060440853032248,-17.841785194078955,0
1.5734670219614446,172.09360899438002,3.5572552986079895,-48.18508884781868,0
2.496883642227473,112.28045782780855,4.057070907680217,-27.263560654136455,0
1.0025671688358435,166.10929689657695,1.6305932107168855,-48.66219482382485,0
2.17801685863029,177.86569229703065,3.905660607419934,-48.19502812975789,0
3.413777542274622,184.65321041930875,2.316629371822864,-49.147957593162154,0
4.0984276311026155,160.18888217828237,4.033211339712765,-36.451752474584886,0
1.1341648934695123,93.24621392080203,4.5759476159204535,-25.05566350613198,0
3.657758482131334,93.59127719279105,2.636203492379117,-20.57046800974389,0
2.6535776798190542,155.8229300976574,2.9286569534532254,-41.561179914786536,0
3.3424564231685623,82.91667515232186,1.6914956891372084,-19.94624055242157,0
2.0440475029291045,119.55721745115363,3.169504667364545,-31.70084148632224,0
4.179972036428788,187.41178109112653,2.656343126050983,-47.09797101992369,0
1.7070967161571473,173.26967407483687,4.547892963182305,-47.609274888983734,0
1.969236967323143,76.83603370846441,1.999839242544465,-20.21567578160051,0
4.482243845233036,165.2351041334555,1.1813689208767126,-43.023937436404424,0
4.919389812217933,187.31854396835905,1.5857035635714798,-47.610098695666274,0
3.5935530805235456,197.86981678705214,4.702842240759917,-48.450005400702544,0
3.921850715042578,137.1411134485988,3.597136978192876,-30.95864018975253,0
4.742672165791765,89.32153656650345,4.814620796655503,-10.751403579958007,0
4.607789752595075,82.71212016073366,4.15061022999276,-10.86972136325444,0
4.575449397411338,144.020300850885,4.490917489566277,-28.67509664901779,0
4.369668876648305,121.36320801526492,1.1187251338527093,-30.33733748022573,0
4.644602751154815,55.92137651414472,2.25734421400061,-7.275070948426914,0
3.1388512082427127,76.35969767295964,2.644097597662717,-16.527394440857314,0
1.1223287488154314,180.75049750433615,3.259872006995952,-52.12045437294033,0
2.9812626893854555,194.2051782776353,3.911195187549933,-50.66514317348824,0
3.466560744670762,70.14207147400037,4.464581000969334,-11.263128061304084,0
4.705473944281916,56.20337523384477,3.8969966361969086,-3.3080958102389166,0
1.5359433061306942,190.6520734378779,3.8407199584732963,-53.616288190614995,0
3.259750815511882,136.53623231831187,4.042931999717336,-32.22329272024672,0
3.240055938795302,71.79224593304119,4.177256968169399,-12.758055948195818,0
1.050373446423467,53.97388249858302,1.5660931807041933,-14.90835853265386,0
4.626445614326013,197.08205675281576,3.553394918176758,-46.52588582146708,0
3.7411122617229764,147.5004735468113,1.8822315724353729,-38.215994030324566,0
4.453192062916896,148.94511798067288,3.6731045309661274,-32.74956130525569,0
3.888898002199741,63.421776417337696,4.328563397537842,-7.5992356682317626,0
3.3261857527713907,106.52925403967745,1.736548314812719,-26.83809691090582,0
1.3617670255210812,115.676322207742,1.6145097883645083,-33.393044623161806,0
3.0663524620328992,98.6888519983708,2.8947546511440945,-23.388478534486776,0
3.277933497694203,138.66989504872578,2.561336998636238,-35.248460957627806,0
1.9058509749012966,171.39178792251266,1.3411477527236966,-49.49778785493485,0
1.2302904708766893,194.82977500716873,1.29920763467076,-57.21102098554106,0
3.918865795692384,161.3386822116432,1.6226794973675687,-42.190825616660774,0
3.164466478507532,74.64104271233245,3.8604640824225225,-14.104005321742019,0
1.183579939665361,188.798837479581,3.0723885747327384,-54.5262228663423,0
3.577849966428759,171.0703093983474,4.535011135728256,-40.659189499182396,0
3.125307323123065,124.86296439162476,2.75160375889592,-31.278567165675092,0
1.3095775060030728,139.38529969818046,3.6197364737681537,-39.34647562853132,0
1.367046641431735,52.80490182217612,1.8078292345393803,-14.403231347993318,0
1.9176246645735375,63.40623314041301,1.228582273845312,-17.30334018980036,0
2.9677618167029367,84.12892248329844,3.1174639532530732,-18.97388973391818,0
3.6712992369268984,172.51764630530658,2.4455907681199798,-44.686596586285894,0
3.7245657480420404,124.13261449302404,4.370364715116855,-26.363323343539516,0
2.2991571648747677,107.70883958391036,4.71866849409271,-25.767059373869376,0
4.551453013268498,172.1149789329682,4.970524333334403,-36.1352208081216,0
2.2358791744793525,171.47868520309822,2.610350148331971,-47.5756973478292,0
2.3267931989489483,65.34012170512705,3.9621404690109205,-13.703120112963598,0
1.03673451750682,106.81471870220554,4.064218749877622,-29.757662888499368,0
1.440180851286263,176.26991337841548,2.2177292979849588,-50.68951971664587,0
2.7297488197938407,98.34194868682641,2.4796958153617714,-24.52156464265963,0
1.5552649712383548,164.19735475270903,1.8129931455834165,-47.297547333820305,0
4.189575853204207,133.0298485591989,2.832971378322412,-30.48678644720075,0
2.8431415682999264,51.24065223396422,4.58631279694662,-7.151002156733116,0
1.908302969270458,118.22996573006567,1.2513597259027844,-33.46750535130725,0
2.9537822313359534,120.0563014194197,1.4924390287994491,-32.15393748350809,0
4.6184319293277625,145.9306677948743,1.8910296853938733,-35.16603683456571,0
1.1488512950233996,78.22969967325108,3.42261500024464,-21.374429152339236,0
3.7873605535028476,153.6260271439456,1.3751043940398513,-40.60324031397653,0
1.710252435373829,63.311297692871875,1.920063004026915,-16.77872227324391,0
4.099036189907309,166.32796287853247,2.8072799802103012,-40.80659428345052,0
4.834618677610166,165.14476710958837,3.2459707439868706,-36.94825014335622,0
3.9696636472441895,181.9324611006788,2.487644037024971,-46.56175355640824,0
3.3503971692904337,186.74970651464093,4.322662228837798,-46.47299395261585,0
1.4062895596263094,66.81351438585331,4.303136409048534,-16.697729516234265,0
4.676145350803756,181.56300960895115,2.5264260620290964,-44.26888138750952,0
2.146189031084328,134.73463328416756,4.0039853521276845,-35.29354645463737,0
4.081305199858958,180.83304429184284,4.305965302233742,-42.194076535655235,0
4.098289768716123,136.21461293196413,2.563162028074319,-32.11052645679319,0
4.408447387317729,87.96679579122323,4.822807741704117,-11.826803996101143,0
4.613956828686925,140.67910987103897,4.697172015829312,-27.045635903871666,0
4.493418624122713,111.14420058544931,1.5928352548322642,-25.83893942797369,0
3.1898358648793623,125.99510701890098,4.646375027695383,-28.332028390954758,0
2.231652946116979,73.94499735325586,1.7252029716480322,-19.281941928529513,0
4.056751280445367,110.2504345582901,2.841712917542862,-24.07789061447468,0
3.294923313664474,184.4319988511635,1.7675585115653867,-50.22776449228432,0
2.0085474815800706,54.8064219724688,2.305298363179065,-13.247180479114137,0
1.574669210545221,190.7431088298577,3.3634422511568536,-54.03175883630441,0
3.215946761379508,137.83753617789364,1.1245957128976096,-37.50491881546127,0
1.551209301010552,178.69044111786238,3.436763734134119,-50.4029498828538,0
1.228786303401571,157.27866281866602,1.624174440647697,-45.93065505486921,0
2.488020106500486,185.51350901845154,4.421209782060682,-48.95971725805942,0
1.3664558052565803,152.9736651009457,1.2643819186116039,-44.471819997882776,0
2.0526126595855994,105.32375228461561,3.2155552516801102,-27.431892313227785,0
3.3920219485843273,67.08442302800643,1.9423978193329345,-14.417959368063332,0
2.4344834320200106,72.06539694433604,4.5571320253159975,-14.994479137688035,0
4.271831513092604,94.35563037945087,1.071447080376827,-22.583905570108,0
1.681531556997618,104.3413974403237,2.9763382321654492,-28.222915120417127,0
1.4056480861364093,186.79516438592003,4.173154590092578,-52.76070042879453,0
3.3182318424139523,169.851719203146,1.6292540332801848,-45.957673590665344,0
2.6646462272720903,112.90557162083553,1.3930142704965682,-30.5289903098822,0
2.1525690437647507,196.1383716452339,4.884735603647263,-52.55696113271106,0
1.0368658926666994,154.15233122966308,3.824903728354695,-43.974130920568655,0
4.328555091667525,50.31954299924156,4.165547041719188,-2.3101630182261945,0
2.3669199624032946,95.9555966640149,1.7514841000633181,-25.663868269460288,0
1.6792491861083656,69.71792455271606,1.9029673454059064,-18.7763086172396,0
4.780702751770416,77.04575364537294,4.066692263764251,-8.936710943087546,0
4.292381227790054,59.3119673028114,1.3254159672014834,-11.411193310922618,0
4.854584302450575,68.74111028132401,3.4872782951841232,-7.461056678085308,0
3.389580683661893,121.21544109620278,4.030479590786502,-27.124099834428215,0
2.164233576740193,83.39971391018501,2.770429550368042,-21.101418940352147,0
2.295536818654234,62.69123387824871,2.4553387002621108,-14.96475907897351,0
4.008056943834449,119.0609379212203,4.215208592267999,-24.107447144438286,0
4.777587367897439,120.6197545903836,4.902626463049075,-19.993526220672084,0
1.2157857530352825,91.93019688746244,4.979688138164938,-24.441190075805096,0
4.991321395996113,136.82944597986202,3.391154442472281,-27.618385304729223,0
3.656563981576099,66.5697310996142,1.496122290380634,-14.589469222892063,0
4.888205647196838,151.9375854090464,3.87925227786587,-31.371999745881737,0
1.3138998309711178,81.41704520991017,3.4672473870047362,-21.87589790313215,0
3.1269988153485397,147.1411215664171,2.421556330756878,-38.30383387101491,0
4.403244733621916,63.72497341138643,2.038435391156248,-10.561180612898003,0
2.007183986987332,125.34334084681187,1.7909371121785247,-35.00341991149485,0
4.59290658911098,162.99314477714182,4.711951187642628,-33.94879865405117,0
1.3347046448819349,165.70584785209428,3.4856095245384835,-47.119716871107975,0
1.9058839966285572,142.1906665741215,3.8868111601336404,-38.20906045015372,0
3.7456896615717006,50.2442310191003,1.1005076274119827,-10.318226222713914,0
3.0406981850400867,188.89870073467412,2.9390292881777267,-50.315294929476735,0
1.5493638477320872,105.00564550797037,1.1129350732725793,-30.30889285961235,0
1.9328200163718878,71.23431080720162,1.5600446186440107,-19.22742145282145,0
2.6413638232795953,115.3773817913159,4.256718300059321,-27.51359811763117,0
3.017692291052536,171.50005599042618,2.927258124532269,-45.09540647750012,0
3.013020725268102,155.01032182974228,2.1073547770658005,-41.44522040947905,0
2.7846087815116594,193.75918814149665,2.2366783223321622,-53.3958814673136,0
3.4950726042463565,55.181697285666594,2.653923986113607,-9.4518379708077,0
3.093876975903867,169.3207485752389,2.9943192295463716,-44.1668292644347,0
2.2503159109218216,163.8087741297953,2.3123175633576207,-45.39070375564122,0
2.6287405010264067,79.8446926781429,3.9185948899802305,-17.381177785468232,0
3.2393075958193336,74.60872610959356,4.646254613759584,-12.749332771338747,0
3.20075241886691,121.4513735853595,4.63737798786459,-26.964632273292715,0
3.011554606210376,93.58876832412528,3.8092387999635746,-20.565647688033398,0
2.7844985310355574,120.36331193446867,1.4776299673364437,-32.44611340203864,0
3.5528527120638596,104.43502872968307,1.2074435088072035,-26.689525888728372,0
1.8619914396833086,61.65914549125935,3.6832471668416193,-14.491882516969799,0
4.9198251899617125,155.79357959766654,2.148294144425795,-36.753636630897084,0
3.4732336516152746,59.66819111673636,1.1666767117837327,-13.411303609006048,0
1.4571510814854434,166.82664368005226,2.304846657497682,-47.992986308537255,0
3.714964854188136,118.11711700629962,2.9015222553212108,-27.282799626611897,0
4.574795877809719,173.970396690832,4.716098178289941,-37.2680751755877,0
2.3908582296642393,183.35904434339812,4.932204038438392,-48.005561588611265,0
2.713243235812055,111.7049266278969,3.3686629709289764,-27.506885775134897,0
4.661770710543176,170.31284184498048,1.171246859515362,-44.24605129022938,0
3.9980229769540663,115.24482597124607,4.934401542553675,-21.694521400849208,0
4.36731477046582,197.23376397367642,3.797728549395356,-47.02126026974439,0
3.2692382139204743,70.41584116054626,1.6446014852033608,-16.13439683251965,0
2.219581553653112,99.60700846422796,3.0052056477603415,-25.57304838997024,0
4.236000962638805,56.68124143953172,4.798811485505594,-3.0772416630741897,0
4.762809882153235,51.470283387815954,1.5510741432102244,-7.08677225663114,0
3.1663967055005435,63.12453659745843,3.5570879885644957,-11.43126779534617,0
4.714866922623701,107.95872002206434,1.4590187647001627,-24.584833646560064,0
3.363418378827625,96.14846038632882,1.6065294546110391,-23.77408927513432,0
4.224011693890155,136.81452866798094,4.37564069775183,-28.14513682820274,0
2.5461823658529124,199.80050002900575,2.8730103140906085,-54.90511933381338,0
1.893070407985006,129.14250503487563,2.861982840997527,-35.34276792165334,0
2.9737441452287925,199.17713084530374,3.4871406252394546,-52.74947635491288,0
4.421528338490443,187.8925956108807,4.920710466559834,-41.67192309294314,0
1.4707784491563456,89.28241682610016,3.5231125403931434,-23.807358740898767,0
2.7872271674918765,88.91175467784888,2.7255694130076065,-21.30053352146463,0
2.567124033548937,56.20080004809908,2.581776287708019,-11.97740136121947,0
1.441317794136864,156.0162677519142,3.1669869716681585,-44.18228349647595,0
4.006248115564232,140.92392889725323,1.4744015675724786,-36.00302464755172,0
3.5558150463463942,147.3754506746506,1.4096424597187975,-39.27480653453218,0
4.970875887815174,58.545208882165454,4.484096197274553,-1.6436078621719523,0
1.9112406660450123,166.14250175004872,1.686149311846731,-47.44260719061849,0
1.2845872924322452,87.99293927564082,3.319325555433706,-24.10145307525548,0
4.729873900197267,196.06704672860414,3.2661146406126185,-46.64241472351355,0
2.505175626950144,86.11932444430357,4.166471684346497,-19.304752702368653,0
3.5842892479509767,121.11229866746118,4.720823980950266,-25.429916023384035,0
4.662163192927757,85.50881216728322,1.9823819387264772,-16.561831716948657,0
1.3516962964898696,172.40656832489236,1.3075783315726808,-50.463406552283274,0
2.3111485972133985,62.48455307329181,1.464329821032159,-15.954438862295802,0
3.4824380517739826,61.93900293398926,3.488225367953407,-10.31187047338125,0
3.115617257582193,120.51966429599975,4.207972240842285,-27.71048472980313,0
1.9651513051870544,70.00300849229586,3.686519393723053,-16.35541093036105,0
1.7228913650182802,129.16495615627764,2.3891509071273562,-36.03566410773239,0
1.126520849142044,121.81539326814931,2.546820370188736,-34.848170344480735,0
1.096577695911571,164.81263185687746,2.3107733789377347,-48.050773473759385,0
1.1498774209374707,136.02363680279592,2.39935639997079,-38.97617406798219,0
2.7491917421435335,80.80689253033985,1.9907565458185181,-19.898955765130623,0
2.6763727392365415,64.57336714484524,3.9651312935671674,-12.41511794820316,0
3.964288159902638,191.04996323551433,2.470891958309165,-49.13512428571942,0
1.620556389726389,74.83765449221625,1.9330044713153152,-20.31791677075646,0
1.2127449043169687,125.61105658104673,3.159579746593031,-35.315428147924315,0
1.5456564475532004,105.82667401767876,4.844295537943498,-27.650776516924168,0
1.91497149643406,187.46737472999547,1.2752760523839104,-54.37330527853493,0
4.627791284625285,115.2661220862978,2.841169389017051,-23.628492942891064,0
1.978687883757241,65.12250499989094,2.9516076468746064,-15.917487054389458,0
2.346929045153846,52.6539953447128,1.4612097897421537,-12.973921812240052,0
4.647623140527707,87.92602566669692,2.670761108081635,-15.883086476366651,0
3.8237644622838087,181.82484638914298,2.7110882870746518,-46.57248990102003,0
4.443899292971775,106.61020473204131,1.171476925240594,-25.47355776721125,0
3.700800402026467,94.30910623480756,3.2837322869571755,-19.216951028967927,0
4.712815768774495,177.67308346359806,1.695309059368297,-44.72342273437975,0
2.809371621070183,176.2243925392464,4.525465577509173,-44.94205074426497,0
3.0271162668970226,72.91268657955305,3.9870256447606245,-13.96877882767044,0
3.2198526149246787,80.19190724279575,3.1728019980595428,-16.826811611085766,0
3.978068758114123,105.14544509492129,2.30878524742164,-23.695225583782722,0
4.703545464532155,124.6701653942338,2.1225749622051433,-27.920368886761505,0
1.9923238176352314,76.75584711182039,3.3335261127992974,-18.90267071807489,0
4.621318871795936,175.18254017499555,3.4474555610416244,-40.28525311875454,0
2.2117391967504147,140.27275693039672,2.008661648698898,-39.055557701009384,0
1.3971358789016022,174.66732340390246,3.2114176379664627,-49.690886843676466,0
1.7805910691897027,178.7374535070604,3.7578559317850218,-49.67372760340746,0
4.004654935480103,90.26927118695446,1.9166804714030503,-20.149179066919306,0
4.618002372645259,127.7110032612817,2.570482708708356,-28.170508934211924,0
4.058474394411959,55.274637560366614,2.1799145992867826,-8.77657935706534,0
3.8185566944745433,198.94173209842342,3.8872826874852437,-49.23378387494801,0
3.654328033382025,132.3542801988162,3.930435211150268,-29.85362814099485,0
4.593773161088944,77.05237435908424,1.3633167495198544,-15.685797738791782,0
1.992638318606721,191.51278508536336,4.260345352383099,-52.468842633687466,0
4.719364140514284,183.88653765456905,2.841800488130042,-43.884444264804564,0
3.747049819542724,100.45510340409643,3.8151030045081518,-20.240227216602978,0
1.0086088718183719,176.3406004945643,1.3575028756388963,-51.996144350477834,0
3.9651597879865785,159.85968647666687,3.8632385213939724,-37.2989938399745,0
4.81797863192716,64.6713311276554,2.6618613195035334,-8.357074250782794,0
1.4124195608982961,106.89288179341911,3.662352978850125,-29.091064306628272,0
2.237714706783603,79.46285683750517,1.7281057095579357,-20.930762840629345,0
4.6773566428694044,56.775812243728126,1.5161517666108772,-9.23400147244418,0
2.497343085656186,111.56836538328929,3.2288813432927577,-28.10613313484172,0
3.0618878484117182,150.10525236682224,1.0506501152262193,-41.52731407752553,0
2.3977504986273632,66.09927746203302,4.184220592824298,-13.634551685530427,0
1.564865542410617,74.72175723912711,3.31128332713098,-19.427640094744504,0
1.8464411435918873,166.79241444500707,2.4834833722348195,-46.907519494733286,0
1.3640603097336492,154.96090638728748,1.1682775094363866,-45.11077269774853,0
1.7089294718566115,144.3296122060541,3.771134714800215,-39.57035266460459,0
3.393013934215793,141.78420279888533,1.6586665101259048,-37.35344264204846,0
3.7368599848789197,142.6528747859158,2.281026945719508,-35.83146394151921,0
1.631591198259891,164.27123516772463,3.856058289552211,-45.49637957831761,0
2.8671867412007135,85.38813186248908,3.7651927015562228,-18.57246873069144,0
4.307311774103955,140.7179524556564,2.2915224287391527,-33.464591299822985,0
1.0549786913488024,161.44912233065207,2.5835738300411584,-46.755600891427086,0
2.6757279664159,76.52259945047139,4.512115363701041,-15.515178689758585,0
2.1170647979696313,103.25773769034589,3.5931224390431877,-26.439503854277614,0
4.036753040888878,189.87319480860927,1.8592338245733795,-49.88251624920527,0
4.150600559376114,104.7598525339271,4.420683841346931,-18.90572225135616,0
3.1287909662937126,154.10742235436942,2.929636403545376,-39.46268912785585,0
3.8103857180949223,72.49825126402153,2.399128824404002,-14.204409829681785,0
2.508506609791999,66.06508576870392,1.2222433943815383,-17.022425772687587,0
3.6460643730900917,172.68534693492995,2.464997262600066,-44.71363707869389,0
4.751830395161811,99.8875700530506,2.729290818081293,-18.98853913937418,0
2.3537547072182226,67.67124587241068,2.333999815627365,-16.475796997628617,0
4.733494109511074,63.82589406721674,3.0245290624322028,-7.404708497559352,0
3.0199362558660527,58.653820994295515,3.384890991238948,-10.640752329131557,0
3.904068559609835,155.111808691315,3.162736412614083,-37.29645824225683,0
4.059414980676221,137.795906779292,2.743848786867936,-32.404273217942574,0
3.308622300427013,77.83142981138323,4.294238706724558,-14.180092985918824,0
1.1560849788614398,146.5183121575907,2.743227739461264,-41.94805964663157,0
4.942264580841695,96.42463502011572,2.8661815457397832,-17.18588123427693,0
3.345636036757487,120.68266936339474,3.2431157247459814,-28.484928337903145,0
1.3135275835197895,140.6784278203158,1.6041962082704524,-40.72918735277167,0
1.2700137247788907,117.0721011271923,1.4018418165151711,-33.85391607667007,0
1.5869212601978493,157.0607490432826,2.300695428368684,-44.93982071946872,0
4.084026057140414,178.96249979327592,3.9263435957303456,-42.3437116036558,0
2.6090844214289284,70.83606930025225,4.289733457740671,-14.382049092240129,0
2.7101849464661236,190.83837399831057,2.4631515818979244,-52.637861021216466,0
4.85176054607922,120.94064887373894,2.603475758228226,-25.268015819002347,0
